document,feed,title,url,pubdate,created
570d2442c180810ca3a04a01,56d609d1c180811310e52bb4,Catch Another Star Ocean: Integrity And Faithlessness Live Stream Today,http://www.gameinformer.com/b/news/archive/2016/04/12/catch-another-star-ocean-integrity-and-faithlessness-live-stream-today.aspx,1460474229000,1460479042229
570d6a6dc180810ca3a0de8f,56d609d1c180811310e52bb5,Dark Souls 3: Everything You Need to Know,http://www.gamespot.com/articles/dark-souls-3-everything-you-need-to-know/1100-6438769/,1460495280000,1460497005277
570d6a70c180810ca3a0df6d,56d609d1c180811310e52bbb,PlayStation Store Builds a Franchise Sale out of LEGO,http://feedproxy.google.com/~r/PSBlog/~3/mBvavyfZYh8/,1460493908000,1460497008254
570ee0c0c1808109b832904d,56d609d1c180811310e52bb5,"Final Fantasy Was Feared to Be ""Dying IP that Had Already Peaked,"" FF 15 Director Says",http://www.gamespot.com/articles/final-fantasy-was-feared-to-be-dying-ip-that-had-a/1100-6438817/,1460588340000,1460592832970
5710044bc1808128a22d8004,56d609d1c180811310e52bb5,Monster Hunter Generations' Hunting Styles Let You Further Customize Combat,http://www.gamespot.com/articles/monster-hunter-generations-hunting-styles-let-you-/1100-6438860/,1460664600000,1460667467352
5710044ec1808128a22d8029,56d609d1c180811310e52bb6,Sailor Moon has Hit the US App Store in 'SailorMoon Drops',http://toucharcade.com/2016/04/14/sailor-moon-has-hit-the-app-store-in-sailormoon-drops/,1460620427000,1460667470647
57100462c1808128a22d80f3,56d609d1c180811310e52bbf,Gears of War 4 multiplayer changes things up in some cool ways,http://www.eurogamer.net/articles/2016-04-14-gears-of-war-4-multiplayer-changes-things-up-in-some-cool-ways,1460638800000,1460667490000
5714ee74c1808128a234c296,56d609d1c180811310e52bb4,Insomniac Unveils Spell-Casting VR Game The Unspoken,http://www.gameinformer.com/b/news/archive/2016/04/18/insomniac-unveils-spell-casting-vr-game-the-unspoken.aspx,1460984820000,1460989556385
5714ee76c1808128a234c2c4,56d609d1c180811310e52bb5,The Unspoken - Announcement Trailer,http://www.gamespot.com/videos/the-unspoken-announcement-trailer/2300-6431730/,1460984400000,1460989558464
57150720c1808128a234e8b1,56d609d1c180811310e52bb4,GameStop Announces Publishing Deals With Three More Developers,https://www.gameinformer.com/b/news/archive/2016/04/18/gamestop-announces-publishing-deals-with-three-more-developers.aspx,1460977200000,1460995872332
57150727c1808128a234e93d,56d609d1c180811310e52bb8,Oculus speaks out against HTC Vive 'hack',http://feedproxy.google.com/~r/GamasutraFeatureArticles/~3/1KXPhZ8WtHc/Oculus_speaks_out_against_HTC_Vive_hack_.php,1460988960000,1460995879825
57154641c1808103a0ce7c06,56d609d1c180811310e52bb5,Dead Star Review,http://www.gamespot.com/reviews/dead-star-review/1900-6416410/,1461007680000,1461012033385
57154645c1808103a0ce7c6c,56d609d1c180811310e52bb8,"Blog: Crunch, passion killers, and persistence: Finding balance in game dev",http://feedproxy.google.com/~r/GamasutraFeatureArticles/~3/isj_DLk3k8E/Crunch_Passion_Killers_and_Persistence_Finding_Balance_in_Game_Dev.php,1461006180000,1461012037745
5717bde9c1808103a0d236b7,56d609d1c180811310e52bb6,"'Exploding Kittens' is Now Blowing Up on Android, Too",http://toucharcade.com/2016/04/20/exploding-kittens-is-now-blowing-up-on-android-too/,1461168026000,1461173737307
5718be30c1808103a0d3c0c0,56d609d1c180811310e52bbf,Sega to support Mega Drive game mods via Steam,http://www.eurogamer.net/articles/2016-04-21-sega-to-support-mega-drive-game-mods-via-steam,1461233940000,1461239344181
571961e8c1808103a0d4cee3,56d609d1c180811310e52bb8,People will soon be able to buy your Steam games with Bitcoin,http://feedproxy.google.com/~r/GamasutraFeatureArticles/~3/H3tVjKg6Vf8/People_will_soon_be_able_to_buy_your_Steam_games_with_Bitcoin.php,1461270780000,1461281256678
571a9179c1808103a0d6a07e,56d609d1c180811310e52bbb,PlayStation Blogcast Episode 206: Risky Business,http://feedproxy.google.com/~r/PSBlog/~3/KwsRU-weFb4/,1461353543000,1461358969235
571ac02ac1808103a0d6eb1c,56d609d1c180811310e52bb5,"Dino Game Ark Passes New Sales Milestone on Xbox One and PC, Full Release Delayed",http://www.gamespot.com/articles/dino-game-ark-passes-new-sales-milestone-on-xbox-o/1100-6439121/,1461367920000,1461370922739
571b3434c1808103a0d79393,56d609d1c180811310e52bb9,10 PlayStation stories you might have missed this week,http://feedproxy.google.com/~r/SCEEBlog/~3/3_K2vp9o30k/,1461398434000,1461400628616
571ebe2ac1808103a0dcb9f9,56d609d1c180811310e52bb8,Let Chris Crawford teach you to program Atari's 8-bit computers,http://feedproxy.google.com/~r/GamasutraFeatureArticles/~3/IH9N-lppWFk/Let_Chris_Crawford_teach_you_to_program_Ataris_8bit_computers.php,1461626760000,1461632554986
571f6132c1808103a0dda573,56d609d1c180811310e52bb5,This Week's Xbox One and Xbox 360 Deals With Gold Revealed,http://www.gamespot.com/articles/this-weeks-xbox-one-and-xbox-360-deals-with-gold-r/1100-6439209/,1461671580000,1461674290406
571fa7c1c1808103a0de1908,56d609d1c180811310e52bbc,King’s Quest – Chapter 3: Once Upon A Climb Is Now Available For Xbox,http://feedproxy.google.com/~r/MajorNelson/~3/B3bsLYQpfmM/,1461688739000,1461692353636
571fa7c4c1808103a0de1941,56d609d1c180811310e52bbf,Watch: We hit the beach and tackle Hitman Episode 2: Sapienza,http://www.eurogamer.net/articles/2016-04-26-watch-we-hit-the-beach-and-tackle-hitman-episode-2-sapienza,1461690120000,1461692356041
572166fac1808103a0e0d715,56d609d1c180811310e52bc0,Watch the entire premiere of HBO's new Game of Thrones talkshow,http://www.polygon.com/2016/4/27/11521860/after-the-thrones-hbo-game-of-thrones,1461801603000,1461806842837
57217e35c1808103a0e0f786,56d609d1c180811310e52bb4,Dark Souls III Getting An Update Tonight That Will Result In A Few Hours Of Downtime,https://www.gameinformer.com/b/news/archive/2016/04/27/dark-souls-iii-getting-an-update-tonight-that-will-result-in-a-few-hours-of-downtime.aspx,1461802966000,1461812789681
572239cac1808103a0e21748,56d609d1c180811310e52bbb,Psychological Thriller Asemblance Debuts Next Month on PS4,http://feedproxy.google.com/~r/PSBlog/~3/hq0HeuipSSQ/,1461855618000,1461860810313
57228103c1808103a0e28e6e,56d609d1c180811310e52bc0,YouTube is changing the Content ID system in an effort to help creators,http://www.polygon.com/2016/4/28/11531228/youtube-content-id-changes-copyright-dispute-jim-sterling,1461874769000,1461879043113
5722b098c1808103a0e2d7fe,56d609d1c180811310e52bb6,RPG Reload File 078 - 'Pocket RPG',http://toucharcade.com/2016/04/28/rpg-reload-file-078-pocket-rpg/,1461890739000,1461891224671
5723f851c1808103a0e4d32a,56d609d1c180811310e52bb5,"The Flash Movie Director Leaves, Citing ""Creative Differences""",http://www.gamespot.com/articles/the-flash-movie-director-leaves-citing-creative-di/1100-6439367/,1461974040000,1461975121557
5727af9fc1808103a0ea5442,56d609d1c180811310e52bb4,Infinity Ward Expresses Its Passion For Call Of Duty In Behind The Scenes Video,https://www.gameinformer.com/b/news/archive/2016/05/01/infinity-ward-expresses-its-passion-for-call-of-duty-in-behind-the-scenes-video.aspx,1462146000000,1462218655789
5727afa9c1808103a0ea549a,56d609d1c180811310e52bb7,Review: Pinball Arcade (Wii U eShop),http://www.nintendolife.com/reviews/wiiu-eshop/pinball_arcade,1462213800000,1462218665788
5727afacc1808103a0ea5546,56d609d1c180811310e52bbc,UPDATED: Upcoming Xbox And Windows 10 Beta Release Schedule,http://feedproxy.google.com/~r/MajorNelson/~3/ZceIvqdPmzE/,1462194097000,1462218668385
5727de29c1808103a0ea9f81,56d609d1c180811310e52bb8,Nintendo NX hardware will not sell at a loss,http://feedproxy.google.com/~r/GamasutraFeatureArticles/~3/6xkfNv9JB9Y/Nintendo_NX_hardware_will_not_sell_at_a_loss.php,1462228920000,1462230569692
5728efefc180817cd22b722e,56d609d1c180811310e52bb6,Get a Gold Orendi Skin in 'Battleborn' By Downloading 'Battleborn Tap',http://toucharcade.com/2016/05/03/get-a-gold-orendi-skin-in-battleborn-by-downloading-battleborn-tap/,1462289046000,1462300655358
5728efefc180817cd22b722f,56d609d1c180811310e52bb6,'Marvel: Avengers Alliance 2' Starter Guide - Tips For Building A Winning Team,http://toucharcade.com/2016/05/03/marvel-avengers-alliance-2-starter-guide-tips-for-building-a-winning-team/,1462286207000,1462300655438
5728eff8c180817cd22b72bd,56d609d1c180811310e52bbb,"Powers: The Story Continues, Exclusive Look at Season 2",http://feedproxy.google.com/~r/PSBlog/~3/xOnFg3Yc0DI/,1462294813000,1462300664968
5728f002c180817cd22b73af,56d609d1c180811310e52bc3,Angelic Aim Guides Your Shots in Acrobatic Sidescroller Seraph,http://indiegames.com/2016/05/angelic_aim_guides_your_shots_.html,1462287600000,1462300674324
57293753c180817cd22be862,56d609d1c180811310e52bb6,"'Astro Duel' Update Getting New Maps, Dash Ability, and 'Astro Remote' Support",http://toucharcade.com/2016/05/03/astro-duel-update-getting-new-maps-dash-ability-and-astro-remote-support/,1462313733000,1462318931319
572a38b1c180817cd22d7358,56d609d1c180811310e52bbf,The Binding of Isaac: Afterbirth arrives on PS4 next week,http://www.eurogamer.net/articles/2016-05-04-the-binding-of-isaac-afterbirth-coming-to-ps4-next-week,1462381380000,1462384817594
572a5038c180817cd22d9820,56d609d1c180811310e52bb5,Battleborn Pre-Review Impressions - The Lobby,http://www.gamespot.com/videos/battleborn-pre-review-impressions-the-lobby/2300-6432000/,1462388400000,1462390840014
572b80b9c180817cd22f705f,56d609d1c180811310e52bb5,What is the Battle of the Bastards and Why Are We Hyped? - GameSpot of Thrones,http://www.gamespot.com/videos/what-is-the-battle-of-the-bastards-and-why-are-we-/2300-6431980/,1462467600000,1462468793207
572c3b5ac180817cd2309a81,56d609d1c180811310e52bb4,What Happens When Sonic Sees His Own Future?,https://www.gameinformer.com/b/news/archive/2016/05/05/what-happens-when-sonic-sees-his-own-future.aspx,1462499340000,1462516570890
572d12a2c180817cd231e949,56d609d1c180811310e52bc0,NBA Live 16 coming to EA Access in late May,http://www.polygon.com/2016/5/6/11608978/nba-live-16-ea-access-vault-release-date,1462570203000,1462571682036
572f473dc180817cd23523d3,56d609d1c180811310e52bc0,Overwatch open beta extended by a day,http://www.polygon.com/2016/5/8/11634526/overwatch-open-beta-extended-may-10,1462712405000,1462716221803
57308d0cc180817cd236fd50,56d609d1c180811310e52bb5,Punches and Choke Outs Nathan Drake Style!,http://www.gamespot.com/videos/punches-and-choke-outs-nathan-drake-style/2300-6432020/,1462798800000,1462799628756
5730bc20c180817cd2374932,56d609d1c180811310e52bb4,New Releases This Week: May 8 Through May 14,http://www.gameinformer.com/b/news/archive/2016/05/09/new-releases-this-week-may-8-through-may-14.aspx,1462805824000,1462811680761
5730eafec180817cd23797f7,56d609d1c180811310e52bb4,Fallout 4 Xbox One Mods Enter Beta After May 19,http://www.gameinformer.com/b/news/archive/2016/05/09/fallout-4-xbox-one-mods-enter-beta-after-may-19.aspx,1462823463000,1462823678364
57310341c180817cd237c0d2,56d609d1c180811310e52bbf,Dead Island: Definitive Edition includes 16-bit beat-'em-up mini-game,http://www.eurogamer.net/articles/2016-05-09-dead-island-definitive-edition-includes-16-bit-beat-em-up-mini-game,1462826460000,1462829889324
5731d52fc180817cd23900f1,56d609d1c180811310e52bb9,"New on PlayStation Store: Uncharted 4, Doom, The Binding of Isaac: Afterbirth",https://store.playstation.com/#!/en-gb/games/uncharted-4-a-thief%e2%80%99s-end-digital-edition/cid=EP9000-CUSA04529_00-UNCHARTED4000000?utm_source=google&#038;utm_medium=cpc&#038;utm_term=playstation%20store&#038;utm_campaign=PX+-+PlayStation+-+Brand+-+UK&#038;EMCID=GM300000_store,1462881723000,1462883631625
573361ecc180817cd23b6467,56d609d1c180811310e52bb8,"Selling in-game content, as an indie",http://feedproxy.google.com/~r/GamasutraFeatureArticles/~3/xgV82eCQMdg/Make_Your_Own_Way_The_Rise_of_Indie_Content_Developers.php,1462980600000,1462985196463
5733a573c1808103a3efe904,56d609d1c180811310e52bc0,"Fig still can't collect from some investors, four months after Psychonauts 2's campaign",http://www.polygon.com/2016/5/11/11657448/fig-consortium-psychonauts-2-equity-crowdfunding-sec-delay-update,1462998602000,1463002483011
5734e4f5c180811f39158d9d,56d609d1c180811310e52bbf,"In honour of Tom Hanks' Desert Island Discs, here is a belated piece about his typewriter app",http://www.eurogamer.net/articles/2016-05-12-in-honour-of-tom-hanks-desert-island-discs-here-is-a-belated-piece-about-his-typewriter-app,1463061600000,1463084277642
5734e4f9c180811f39158df0,56d609d1c180811310e52bc0,Chvrches debuts original song for Mirrors Edge Catalyst,http://www.polygon.com/2016/5/12/11666712/chvrches-mirrors-edge-catalyst-song-warning-call,1463082303000,1463084281343
5735194ec180811f3915fd7d,56d609d1c180811310e52bc0,ABC cancels The Muppets after one season,http://www.polygon.com/tv/2016/5/12/11668680/muppets-cancelled-abc,1463096569000,1463097678739
573793d1c1808103a1288822,56d609d1c180811310e52bb6,New 'Exploding Kittens' Update Adds 'Science vs Religion' Avatar Pack and Lets you Flag and Hide Offensive Usernames,http://toucharcade.com/2016/05/13/new-exploding-kittens-update-adds-science-vs-religion-avatar-pack-and-lets-you-flag-and-hide-offensive-usernames/,1463163320000,1463260113688
573a9fc6c18081690ac8b7f3,56d609d1c180811310e52bbc,Subnautica (Game Preview) Is Now Available For Xbox One,http://feedproxy.google.com/~r/MajorNelson/~3/Xf9TlYYL0Tc/,1463459329000,1463459782482
573b059bc18081690ac97daa,56d609d1c180811310e52bb5,Star Wars Rogue One Character Names and Spaceships Revealed in New Book [SPOILERS],http://www.gamespot.com/articles/star-wars-rogue-one-character-names-and-spaceships/1100-6439875/,1463485200000,1463485851878
573b16b4c18081690ac9a12d,56d609d1c180811310e52bc0,Rogue One story guide pages shed more light on the next Star Wars movie,http://www.polygon.com/2016/5/17/11689312/star-wars-rogue-one-story-details-characters-ships,1463489112000,1463490228065
573c5c15c18081690acc3824,56d609d1c180811310e52bb7,Review: The Deer God (Wii U eShop),http://www.nintendolife.com/reviews/wiiu-eshop/the_deer_god,1463569200000,1463573525755
573e0413c180810be6e02f1f,56d609d1c180811310e52bb4,Gran Turismo Sport Comes To PS4 In November,http://www.gameinformer.com/b/news/archive/2016/05/19/gt-sport-comes-to-ps4-in-november.aspx,1463678160000,1463682067601
573e3871c180810be6e0a5db,56d609d1c180811310e52bb5,Here's Exactly When Overwatch Launches,http://www.gamespot.com/articles/heres-exactly-when-overwatch-launches/1100-6439982/,1463692500000,1463695473066
57418947c180810be6e752e1,56d609d1c180811310e52bbf,Watch: The video game theme parks that would be immediately shut down,http://www.eurogamer.net/articles/2016-05-22-watch-the-video-game-theme-parks-that-would-be-immediately-shut-down,1463911200000,1463912775924
5743cb2dc180810be6ebec0a,56d609d1c180811310e52bb4,Teenage Mutant Ninja Turtle Arcade Game Figures Announced For San Diego Comic Con,https://www.gameinformer.com/b/news/archive/2016/05/23/teenage-mutant-ninja-turtle-arcade-game-figures-announced-for-san-diego-comic-con.aspx,1464034800000,1464060717053
5743ecfec180810be6ec2fe6,56d609d1c180811310e52bb7,Nintendo Publishes Part Two of the Miyamoto and Hayashi Star Fox Zero Interview,http://www.nintendolife.com/news/2016/05/nintendo_publishes_part_two_of_the_miyamoto_and_hayashi_star_fox_zero_interview,1464064800000,1464069374034
5744862ec180810be6ed7214,56d609d1c180811310e52bbb,POWERS: New Season 2 Trailer is Here,http://feedproxy.google.com/~r/PSBlog/~3/vbby-JKdiss/,1464107406000,1464108590142
5744a88fc180810be6edbd84,56d609d1c180811310e52bc0,Former Valve employee seeks $3.1M in transgender discrimination  suit,http://www.polygon.com/2016/5/24/11761242/valve-former-employee-lawsuit-transgender-discrimination,1464116413000,1464117391135
574563d3c180810be6ef3d48,56d609d1c180811310e52bbf,"Titanfall 2 leak details larger maps, new grappling hook gameplay",http://www.eurogamer.net/articles/2016-05-25-titanfall-2-leak-details-larger-maps-new-grappling-hook-gameplay,1464162840000,1464165331937
574585d7c180810be6ef7ffc,56d609d1c180811310e52bb5,Prey 2 Domain Updates Spark E3 Announcement Speculation,http://www.gamespot.com/articles/prey-2-domain-updates-spark-e3-announcement-specul/1100-6440148/,1464172740000,1464174039922
56d62554c1808113ffb87492,56d609d1c180811310e52b8b,COURT CONSIDERS BID TO OUTLAW FAR-RIGHT PARTY...,http://feedproxy.google.com/~r/DrudgeReportFeed/~3/x6BX0Bk7Tyc/EU_GERMANY_FAR_RIGHT,1456874646000,1456874836642
56d6255dc1808113ffb874f0,56d609d1c180811310e52b8f,The VICE Guide to the 2016 Election: The Political Party Bernie Sanders Helped Found Isn't into Him Anymore,http://www.vice.com/read/the-vermont-political-party-bernie-sanders-founded-isnt-into-him-anymore,1456808400000,1456874845762
56d62570c1808113ffb87557,56d609d1c180811310e52b95,Massachusetts Brothers Charged With Stealing From Dead Man,http://abcnews.go.com/US/wireStory/massachusetts-brothers-charged-stealing-dead-man-37305911,1456844068000,1456874864246
56d625abc1808113ffb87625,56d609d1c180811310e52b9c,The Front Row: “For Me and My Gal”,http://www.newyorker.com/culture/richard-brody/the-front-row-for-me-and-my-gal?mbid=rss,1456786700000,1456874923245
56d63a76c1808113ffb8841c,56d609d1c180811310e52b84,At Congressional Hearing Apple Says 'The World is Watching' iPhone Unlocking Battle - Mac Rumors,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNE4e_ZtRKeQZXXhTTEkS0bqSQs2lA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779055487210&ei=PTrWVsD8FZTN3gHwlZO4Bg&url=http://www.macrumors.com/2016/03/01/apple-the-world-is-watching-fbi-battle/,1456876470000,1456880246053
